"PG.ProteinGroups","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q9H490",-0.950540922335972,6.74261022697105,-3.40442748673709,0.00144400566372423,0.00734585103434916,-1.44607474713686,"unchanged"
"Q6ZSR9",0.950476022097818,7.83112934295033,5.094235528333,7.39106358341673e-06,4.63887894026999e-05,3.55975420817183,"unchanged"
"Q15257",0.950443195416161,11.31138713949,6.69872799725529,3.48117186384716e-08,1.12084925710975e-06,8.72262254558731,"unchanged"
"Q86UE4",0.95037320696059,12.4784251073797,5.25421091205512,4.36025487671645e-06,2.94944457018323e-05,4.06660086686862,"unchanged"
"Q9BTY7",-0.950341695273313,10.1480650329159,-5.9862397598412,3.79749602302841e-07,4.5881135978228e-06,6.41678466568405,"unchanged"
"Q9Y520",-0.950070673518869,12.1257874739422,-5.71907177460527,9.28768076044124e-07,8.67814553545417e-06,5.55472512854057,"unchanged"
"Q9Y3B7",0.950066802178384,10.0501887325354,5.47433526282175,2.10068846601341e-06,1.61287634297005e-05,4.76886091393202,"unchanged"
"Q2M2I5",0.950042378650709,8.8343084309203,5.71011470397655,9.5698852545948e-07,8.87509934218765e-06,5.52588824563691,"unchanged"
"Q9BVQ7",0.949433961449178,7.74564790090256,5.14989907161568,6.1531571352047e-06,3.96197734412625e-05,3.73573369283181,"unchanged"
"P13196",0.949199783122913,6.89020744034181,5.49223958367462,1.97919635221688e-06,1.53586343157312e-05,4.82619099875466,"unchanged"
"P04818",-0.94902422065555,11.7456309837492,-5.97178949021386,3.98594892780983e-07,4.74983146890654e-06,6.37008022216281,"unchanged"
"Q8NHU3",-0.94888021847258,8.18243794539445,-5.61728496451778,1.30473118356225e-06,1.10838443025469e-05,5.22733741186557,"unchanged"
"Q92734",-0.948787195207043,12.0717862177309,-6.18151140775203,1.97277295410681e-07,2.94600484839056e-06,7.04847862681315,"unchanged"
"Q7LBC6",-0.948538436617172,10.5354827741866,-6.0311166908829,3.26707238480114e-07,4.16497775760383e-06,6.56187348552414,"unchanged"
"Q6P9B9",-0.948133146477758,8.7378746169741,-6.30083695849125,1.32187435025278e-07,2.32748814005971e-06,7.43480871170296,"unchanged"
"Q9HD20",0.947757796835281,8.60121690581286,5.31784142768149,3.53205617581686e-06,2.47386124584789e-05,4.26907278469937,"unchanged"
"Q9BSE4",-0.947737597809973,7.62362425103081,-5.19293028358971,5.33889245893708e-06,3.51043276646211e-05,3.87205878078555,"unchanged"
"Q00653",-0.947708377073397,9.17701542143898,-6.20990796864083,1.79348885126602e-07,2.79097665781093e-06,7.14040277600173,"unchanged"
"P01137",0.947621426420612,5.44506720506602,5.82283529440774,6.56440905160908e-07,6.72600640046494e-06,5.88912644950307,"unchanged"
"P78333",-0.947589883521094,7.92352660965357,-6.13747396981893,2.28686651681774e-07,3.25588409652987e-06,6.90594640579443,"unchanged"
"Q6GQQ9",-0.94747528894049,9.24427048549929,-6.39031400955357,9.79042738668823e-08,1.92685357096835e-06,7.72454485195862,"unchanged"
"Q8NFJ9",-0.947465093747856,6.353776781958,-5.52033477765731,1.80247489009145e-06,1.42672693984581e-05,4.91620910466476,"unchanged"
"Q9P2W1",-0.947442361119619,7.21855242957532,-5.15834678967437,5.9841539838768e-06,3.87095390361159e-05,3.76247749258884,"unchanged"
"Q5VIR6",-0.947366502276502,8.51219301607238,-5.19775095870674,5.25459897178907e-06,3.46286033754494e-05,3.88734572531205,"unchanged"
"Q9C0C9",-0.94723293519802,10.0845712894844,-6.1876176018767,1.93276743886207e-07,2.92402503489759e-06,7.06824442526959,"unchanged"
"O43617",0.947007750236631,9.25734843582661,5.09270508614015,7.42836983107499e-06,4.65557558793381e-05,3.55492176374698,"unchanged"
"Q9NQG5",-0.946921853941022,11.8947567735232,-5.37700898276719,2.90277372262466e-06,2.09727812401262e-05,4.45774376981449,"unchanged"
"Q9UBK7;Q9UNT1",0.946917475153086,6.46250891386919,5.94248097549065,4.39730898038491e-07,5.06651534044613e-06,6.27537530751682,"unchanged"
"Q9NQQ7",0.946894841913058,3.77453134297581,4.44871114812292,5.9929724431825e-05,0.000325626903705462,1.55729374996087,"unchanged"
"Q12873",-0.946850020993207,11.0727695610405,-4.73071226003765,2.42225617830366e-05,0.000137990874230933,2.42230121002626,"unchanged"
"Q70UQ0",0.946836292500443,9.84522502663643,6.02944885676964,3.28539346643039e-07,4.16835355441614e-06,6.55648022110429,"unchanged"
"Q9H2C0",0.946629690020646,6.62787251052426,5.28050998839202,3.99688087436638e-06,2.73555206342353e-05,4.1502282333886,"unchanged"
"Q9Y314",0.946526103780005,10.1217172497809,6.41534893578486,9.00168958585762e-08,1.85842954732419e-06,7.80560765714267,"unchanged"
"P62166",0.946478484166509,8.14083103548993,7.03238930947631,1.14096236677085e-08,6.46624915851219e-07,9.79936578792655,"unchanged"
"P27986",-0.946288683585915,7.0896400708964,-4.97882170975117,1.07955863048392e-05,6.53519869629758e-05,3.1962875149764,"unchanged"
"Q96SL8",-0.946215512322255,7.14137086044198,-4.11971592469511,0.000168817037518306,0.000888408596111157,0.57270512040443,"unchanged"
"Q92794",0.946030723671903,5.97543538393333,5.36481123896375,3.02267662861635e-06,2.17487708786878e-05,4.4188179349326,"unchanged"
"Q5T653",0.945964766679422,8.76761434312376,6.36716254975189,1.05812478060107e-07,2.01855865492297e-06,7.64957850315316,"unchanged"
"Q495W5",0.945891299739034,6.26621916189491,5.61738426205584,1.30429900508414e-06,1.10838443025469e-05,5.22765644368994,"unchanged"
"Q14671",0.945351362369147,8.92626786578398,5.10437130952101,7.14862715541987e-06,4.51865048544011e-05,3.59176668866177,"unchanged"
"P62837",0.945111885175045,9.31315739764204,4.63547887918945,3.29455582385985e-05,0.000183713725075364,2.12827052926581,"unchanged"
"Q92562",0.944768701086359,5.74082588067505,4.0201907819815,0.000229712295576676,0.00120088176635908,0.280967301801589,"unchanged"
"Q9H9A7",0.944647418830294,6.63423801678249,6.41931461790649,8.8827204329038e-08,1.85632107225764e-06,7.81844818145297,"unchanged"
"P60468",0.944566628945058,11.2786754051495,5.12790831713774,6.6155718967853e-06,4.23776582696136e-05,3.66615986770638,"unchanged"
"Q9Y2F5",0.944155585842737,6.91696950616275,5.33221978756199,3.36769039951299e-06,2.37981631075252e-05,4.3148875052142,"unchanged"
"O95997",-0.944146761485285,8.70140106680221,-6.34758334088251,1.12997272911308e-07,2.10651022795272e-06,7.58617855730095,"unchanged"
"Q9BWW4",0.944008153825306,8.21692058997693,5.11270086022515,6.95529493984311e-06,4.42281510831105e-05,3.61808511757701,"unchanged"
"Q16798",0.943884603907573,7.25126908193489,6.64446498614489,4.17515799789193e-08,1.19594055963447e-06,8.54714893718156,"unchanged"
"P19021",0.943882184586475,6.87342104127044,5.41545590214793,2.55487867781155e-06,1.90118816238517e-05,4.58053537620504,"unchanged"
"Q99650",-0.943790565289756,7.67011581058075,-5.71129760821835,9.53213260209126e-07,8.8537922462666e-06,5.52969626648989,"unchanged"
"Q5SWA1",0.943582482981024,5.57299740695649,5.64474462317555,1.1904827511636e-06,1.03663758282003e-05,5.31558927109478,"unchanged"
"P51532",-0.943429727081936,10.8136952047856,-5.95172507260385,4.2631866895769e-07,4.96742355660653e-06,6.30524248295579,"unchanged"
"Q9NZ09",0.943261444078552,8.3088065391457,5.89801025552238,5.10373669826207e-07,5.61873318791617e-06,6.13173927169566,"unchanged"
"Q8NB90",0.943057876319777,8.94836514904063,5.37086956039113,2.96252193624593e-06,2.13689704174157e-05,4.4381495287065,"unchanged"
"P08243",0.9430103462505,11.2724749525591,5.38398888067858,2.8362972997855e-06,2.06123226489842e-05,4.48002511015375,"unchanged"
"Q53HC9",-0.942791322503822,7.9946673368938,-6.48457950539136,7.13618083689011e-08,1.63793237731153e-06,8.02975204451451,"unchanged"
"O43776",-0.942704559544323,12.9854788036519,-5.46923855943067,2.13660762232832e-06,1.63612233333047e-05,4.75254639672017,"unchanged"
"Q8IUH4",-0.942645520228764,8.83786116490595,-5.09027823902021,7.48790906946342e-06,4.68951195070283e-05,3.5472595524616,"unchanged"
"O60303",0.942445010461777,4.95774519552911,5.2569489019186,4.32094648488445e-06,2.92968928074901e-05,4.07530351488589,"unchanged"
"P24311",-0.94232880621659,10.2903684826473,-5.1044337287432,7.14715879723205e-06,4.51865048544011e-05,3.59196387557679,"unchanged"
"Q8TBC3",-0.942309256888038,7.35035701079265,-5.21646333511817,4.93970161933589e-06,3.28269399439289e-05,3.94671252110773,"unchanged"
"Q969U6",0.942292605620879,5.16868549223118,4.85036445782975,1.64234362921273e-05,9.62718816072878e-05,2.79421077481446,"unchanged"
"Q92905",0.941699190719559,10.3140473176952,5.74227591690903,8.59454613265259e-07,8.18456854194119e-06,5.62945257124314,"unchanged"
"Q9H6R7",0.941532591491441,5.5304910938771,5.6286651926879,1.25611600006332e-06,1.07735152168673e-05,5.26390546964416,"unchanged"
"Q8IXQ3",0.941244963508931,8.4862085288374,4.96408009323939,1.1329440290455e-05,6.83933387138571e-05,3.15000827132108,"unchanged"
"Q9Y5J1",-0.940786382475185,10.111492972274,-5.25145040866844,4.40024516770196e-06,2.97187365790678e-05,4.05782755801841,"unchanged"
"Q7Z2K6",0.940762233816109,9.9803024853445,6.85980573325559,2.03054137316256e-08,7.93613481246075e-07,9.24297890278123,"unchanged"
"Q13813",0.940468372818735,12.1313176563767,6.46190510407877,7.70009378473416e-08,1.73150329181737e-06,7.95634508011063,"unchanged"
"Q69YQ0",0.940363989710626,9.48580740385311,5.53290714055216,1.72855973673148e-06,1.38332485278999e-05,4.95651323232404,"unchanged"
"Q6GYQ0",-0.940305827752173,8.189945915521,-5.26667336416936,4.18415293626136e-06,2.84581285320857e-05,4.10621965951873,"unchanged"
"Q9Y3D0",0.940288846928397,10.1617793482904,6.16422889357414,2.09054337900027e-07,3.06671785057729e-06,6.99253799441652,"unchanged"
"P46087",0.939940775615455,11.8611424530998,5.93483735541373,4.51138286752545e-07,5.14344948422069e-06,6.25068161506319,"unchanged"
"O95551",0.939698133614728,8.56412796434788,6.05358431532825,3.0299810796767e-07,3.99840274246565e-06,6.63453452673898,"unchanged"
"Q8IXK0",0.939653636374445,7.5202188925541,6.68349452030698,3.66340635601073e-08,1.13392587032871e-06,8.6733689548625,"unchanged"
"O43929",-0.939544419467619,8.80702496508592,-5.40952604749419,2.60570353888572e-06,1.92419482892758e-05,4.56158705414086,"unchanged"
"Q6PJT7",0.939393692153191,10.0065818139101,5.60087750853281,1.37813386555892e-06,1.1594184232589e-05,5.17463208642454,"unchanged"
"Q9Y5L0",-0.939387878880146,10.8521178310832,-4.98433851310227,1.06022540740545e-05,6.42710858468293e-05,3.21361553491731,"unchanged"
"Q9H936",-0.939238681343324,9.37275896179626,-5.48734767791076,2.01168043295407e-06,1.55690463400956e-05,4.81052416375434,"unchanged"
"Q14690",0.939175633277518,9.24970473280749,6.7700326526744,2.74183971526592e-08,9.6563820579345e-07,8.95307738345068,"unchanged"
"Q16836",0.93913451443472,11.4110573103795,5.28723801597001,3.9088462345149e-06,2.68162881656507e-05,4.17163526996102,"unchanged"
"P57105",0.939052122926206,9.4131294305968,5.50673335967789,1.88597985406647e-06,1.47936327777495e-05,4.87262112411438,"unchanged"
"P49458",-0.939047989647792,12.0889795983615,-5.02345401781105,9.32617816435803e-06,5.73345751602477e-05,3.33661023826879,"unchanged"
"Q96C19",0.93888830239506,9.50246001561321,6.05322641992318,3.03361973793233e-07,3.99840274246565e-06,6.63337697289288,"unchanged"
"O95365",0.93846931823672,8.48040162249359,6.33842810005692,1.16522391171929e-07,2.13273444704436e-06,7.55653266256328,"unchanged"
"O00754",-0.938190331981595,9.24584538555186,-6.03040200438815,3.27491066352571e-07,4.16497775760383e-06,6.5595623985721,"unchanged"
"P05387",-0.937991793780929,15.4864145136154,-6.3852916745993,9.95680082302986e-08,1.9463133561216e-06,7.70828225454668,"unchanged"
"Q92539",0.937772945415187,6.57179257764834,5.35448005613015,3.12806539367226e-06,2.24328448965828e-05,4.38586081120044,"unchanged"
"Q15642",-0.937421949247751,11.1938798254975,-5.41684925374183,2.54307973873943e-06,1.89565129796866e-05,4.58498820534746,"unchanged"
"Q9HCE3",0.937034867393412,6.31300212564977,5.33700945612219,3.31463980053786e-06,2.35199834359341e-05,4.33015412391857,"unchanged"
"O43414",0.936578656187245,7.11788527784097,5.20086498099593,5.20084969772721e-06,3.43524612912141e-05,3.89722222354716,"unchanged"
"Q96A58",0.936519516652186,4.83135801966152,4.24554063656617,0.000113948383963875,0.00060330918569796,0.945775262687877,"unchanged"
"Q5T9L3",-0.935811074567237,8.61734406534504,-6.40259079573552,9.39535555158558e-08,1.88904558016945e-06,7.76429732994666,"unchanged"
"Q4G0I0",-0.935522929871379,8.18859596728812,-6.63789475074948,4.26809733030472e-08,1.20155918046346e-06,8.52589732576102,"unchanged"
"P42226",-0.935128522189913,9.0493552891569,-6.30026523631063,1.32441272482993e-07,2.32748814005971e-06,7.43295744670744,"unchanged"
"O43924",-0.934992570967133,8.84380110672282,-7.03140057516129,1.14473200415091e-08,6.46624915851219e-07,9.79618221489266,"unchanged"
"Q9UK39",0.934949350201252,3.97491659606157,3.87164680146992,0.000361912474876049,0.00187509030312493,-0.148510895382236,"unchanged"
"Q16774",-0.93480760752454,9.26618665853964,-5.32306001053019,3.47150031032898e-06,2.43733504435447e-05,4.28569849336058,"unchanged"
"Q9UDY4",-0.934718351620582,10.8962392121135,-5.68119195768882,1.05407190087951e-06,9.4921029666158e-06,5.43280743328815,"unchanged"
"P11137",0.934685803629268,8.01371098940625,6.31194083961005,1.27352818877764e-07,2.26071242632544e-06,7.47076386024252,"unchanged"
"P98175",-0.934678318211082,10.6363811110557,-6.34321424933038,1.1466603023151e-07,2.11330465462693e-06,7.57203085279438,"unchanged"
"Q56VL3",-0.934546493683845,9.51024474027787,-5.67085332061027,1.09110288148973e-06,9.69941385661758e-06,5.39954825683615,"unchanged"
"Q8IVL5",0.93441486594081,7.15309018438317,6.08458890828349,2.73075176327626e-07,3.66586567727473e-06,6.73482624627898,"unchanged"
"O43808",0.934235740582145,5.38976557401289,4.42199154151708,6.52481785991832e-05,0.000352981284598442,1.4762704154854,"unchanged"
"Q96AB3",-0.934091337924817,6.19593505048886,-5.41424176651265,2.56520430413019e-06,1.90398568614578e-05,4.57665543407076,"unchanged"
"P31431",0.934050951378013,7.34745901657195,6.23537502621642,1.64659662944913e-07,2.65294675401006e-06,7.22285189246767,"unchanged"
"Q96BP2",-0.934003522740543,9.17387419341442,-4.39949749749596,7.00815725378447e-05,0.000377719702296599,1.40819650586257,"unchanged"
"P29374",-0.933993275164947,6.93203520612116,-5.45086485737262,2.27123359579312e-06,1.72554244976457e-05,4.69375198194235,"unchanged"
"Q92544",0.93398335997534,9.42879999961372,4.63618549786417,3.28706511217783e-05,0.000183531318426412,2.13044535708084,"unchanged"
"P55081",-0.933943501724411,11.5387890503062,-6.18516936087756,1.94870911210004e-07,2.93537408583399e-06,7.06031938624898,"unchanged"
"O14908",-0.933885765257163,10.3182371710229,-5.28054728772899,3.99638744505469e-06,2.73555206342353e-05,4.15034689700932,"unchanged"
"Q53T59",0.933879408916809,7.52857115617951,5.66307204734495,1.11982515409213e-06,9.85967511684967e-06,5.37452077874964,"unchanged"
"O60220",0.933609556995957,9.50959994137562,5.24215778379852,4.53755302996776e-06,3.05512181174067e-05,4.02830081476515,"unchanged"
"P11021",0.933556829391026,14.8627577383077,5.26572563168476,4.1972936695703e-06,2.85252012746813e-05,4.10320612815218,"unchanged"
"Q92834",0.933502060651734,4.35992500415741,5.06313194069752,8.18693274854262e-06,5.09064531662418e-05,3.46160833978004,"unchanged"
"Q7Z5L2",0.933403515947794,6.33960914067466,6.55505613831092,5.6340962198097e-08,1.41650297734464e-06,8.25787343278966,"unchanged"
"Q9NUW8",0.933221032388169,7.7072248983664,5.47702991381629,2.08194086475955e-06,1.6013088932399e-05,4.77748742337539,"unchanged"
"O43815",-0.933171751812345,9.34333731635745,-5.23352951746846,4.66884092430834e-06,3.13139916735222e-05,4.00089429947761,"unchanged"
"P27707",0.933156217113364,8.79229667933465,5.91010257187041,4.90114524714986e-07,5.46326309792121e-06,6.17078836871743,"unchanged"
"Q14494",0.932261250294857,4.55625491003191,4.31152106133088,9.25814680170588e-05,0.000492880165410278,1.14318575621376,"unchanged"
"Q765P7",0.932204959848762,7.00332944211173,5.41136920937113,2.58979921380589e-06,1.91570266674298e-05,4.56747634494173,"unchanged"
"Q9NY35",-0.931916035779726,7.91318408650978,-5.33735869434772,3.31080420067222e-06,2.35199834359341e-05,4.33126738456807,"unchanged"
"Q01995",0.931652775311338,8.31513006463893,5.5835381453069,1.46017194821988e-06,1.2097176931014e-05,5.1189551747618,"unchanged"
"Q96L58",-0.931528547721178,7.27343478907558,-5.73920061814315,8.68336110710886e-07,8.24634915619432e-06,5.61954691564764,"unchanged"
"Q8N3P4",-0.931442895449753,7.10077012801349,-5.67553151130256,1.07418881975136e-06,9.60822368289833e-06,5.41459701824767,"unchanged"
"Q99611",0.931288226955893,5.60302448082191,5.71826859711198,9.31264412674891e-07,8.69213425521339e-06,5.5521391323672,"unchanged"
"P61769",-0.931143984426324,13.1626361057908,-5.26737553380148,4.17444334162711e-06,2.84365564830182e-05,4.10845243543141,"unchanged"
"Q9H330",-0.931057044835709,9.67374040198881,-6.2099298858838,1.79335696338389e-07,2.79097665781093e-06,7.14047372955435,"unchanged"
"Q9NZ08",0.930713927360175,8.20129166319864,6.49029520995795,7.00067954953016e-08,1.6153557400892e-06,8.04825537659441,"unchanged"
"Q9BY89",0.93068152184768,8.47109365314202,6.21976394164684,1.73514746877033e-07,2.74733398855309e-06,7.17231046774476,"unchanged"
"Q676U5",-0.930623848167313,9.56704107475613,-5.29156518256176,3.85324469558088e-06,2.65605194983028e-05,4.18540604705313,"unchanged"
"Q99759",-0.930539331949322,5.933727647147,-4.25500544559396,0.000110611111859659,0.000586353480845321,0.974020578415748,"unchanged"
"Q01650",0.930428975384425,12.4175065346875,5.96320844751423,4.10224438490112e-07,4.83542329325946e-06,6.34234900713294,"unchanged"
"P14927",-0.930262007379016,13.6888095706965,-6.37196559531627,1.04120914992858e-07,2.00060599632849e-06,7.665131282507,"unchanged"
"Q9NYB9",-0.930174858119175,9.99076350280828,-6.3113583056793,1.27602000382319e-07,2.26071242632544e-06,7.46887756465691,"unchanged"
"Q9NV31",-0.929929395341913,10.0765969587287,-6.58522697913358,5.09209122695251e-08,1.33336263624493e-06,8.35550701183514,"unchanged"
"Q8N954",0.929919073105942,8.19690943830197,6.07845526641221,2.78750946528624e-07,3.72858050752078e-06,6.71498363199989,"unchanged"
"Q8WXB1",0.929675700756229,7.06537343086451,4.83608281132337,1.72051332938555e-05,0.000100380586534708,2.74968215020734,"unchanged"
"O43674",-0.928489305310661,10.5223943182411,-5.79608570286689,7.17906488020463e-07,7.17322000552865e-06,5.80286332713238,"unchanged"
"Q9BVI4",-0.928417306137097,10.846682333075,-7.09231174613272,9.34316641162013e-09,5.88958004454228e-07,9.99221238002931,"unchanged"
"Q9Y5W7",0.92821873446477,5.30542762712765,5.57955624423093,1.47968687377998e-06,1.22123302798976e-05,5.10617248940059,"unchanged"
"Q6NUK1",-0.928148334901408,12.2099879856251,-7.59129655461169,1.7844991844356e-09,3.3640130709536e-07,11.589362849602,"unchanged"
"Q14241",-0.928097171084739,9.42611407677005,-5.49793319170269,1.94204432551012e-06,1.51514292265583e-05,4.8444280188016,"unchanged"
"Q92945",-0.927818370988632,13.8962442184454,-6.14441664513467,2.23421900181774e-07,3.20188980178131e-06,6.92841497985118,"unchanged"
"O43149",-0.927813716390004,8.43785111015731,-6.68218056668696,3.67956598042396e-08,1.13392587032871e-06,8.66912032200302,"unchanged"
"Q96FN9",-0.927714058927801,6.1561428966683,-4.62438819019968,3.41434701592542e-05,0.000189906679613397,2.09414943028003,"unchanged"
"Q9UM47",-0.926643638472543,8.21756183353905,-5.70564175635516,9.71399074671388e-07,8.98002183907163e-06,5.5114896663733,"unchanged"
"Q5VTA0",0.926432961364577,6.14886914649035,4.20158568745916,0.000130778645128394,0.000690317617701395,0.814931038332966,"unchanged"
"P32780",0.926255214680532,7.21768464382032,6.40594306405341,9.2902788429729e-08,1.88429431941977e-06,7.77515191970093,"unchanged"
"Q6YN16",0.925636288190212,10.1949375964699,5.8649568828998,5.70111927733651e-07,6.04068655219858e-06,6.02503378201712,"unchanged"
"Q8N3F8",-0.925547828930329,9.63458092524557,-6.18087706782788,1.9769760679984e-07,2.94600484839056e-06,7.04642529414622,"unchanged"
